auth_code,subreq_id,aua,sa,asa,ver,tid,license_id,req_datetime,tkn_used_flag,tkn_type,pid_ts,pid_ver,pi_uses_flag,pa_uses_flag,pfa_uses_flag,bio_uses_flag,bt_fmr_uses_flag,bt_fir_uses_flag,bt_iir_uses_flag,pin_uses_flag,otp_uses_flag,pi_used_flag,pa_used_flag,pfa_used_flag,bio_used_flag,bt_fmr_used_flag,bt_fir_used_flag,bt_iir_used_flag,pin_used_flag,otp_used_flag,otp_identifier,lang,pi_name_used_flag,pi_ms,pi_mv,pi_match_score,pi_lname_used_flag,pi_lname_ms,pi_lname_mv,pi_lname_match_score,pi_phone_used_flag,pi_email_used_flag,pi_gender_used_flag,pi_gender,pi_dob_used_flag,pi_dob,pi_dobt_used_flag,pi_dobt,pi_age_used_flag,pi_age,pfa_addr_used_flag,pfa_addr_ms,pfa_addr_mv,pfa_match_score,pfa_laddr_used_flag,pfa_laddr_ms,pfa_laddr_mv,pfa_laddr_match_score,pa_ms,pa_co_used_flag,pa_house_used_flag,pa_street_used_flag,pa_lm_used_flag,pa_loc_used_flag,pa_vtc_used_flag,pa_vtc,pa_po_used_flag,pa_po,pa_subdist_used_flag,pa_subdist,pa_dist_used_flag,pa_dist,pa_state_used_flag,pa_state,pa_pc_used_flag,pa_pc,fmr_count,fir_count,iir_count,finger_match_score,uidai_tfmr,aua_tfmr,finger_match_threshold,fmr_gall_type,fmr_gall_vendor,fmr_sdk_vendor,fmr_sdk_version,fir_gall_type,fir_gall_vendor,fir_sdk_vendor,fir_sdk_version,iir_gall_type,iir_gall_vendor,iir_sdk_vendor,iir_sdk_version,auth_result,error_code,error_classfn,resp_datetime,auth_duration,fdc,idc,udc,locn_lat,locn_lng,locn_vtc_code,locn_subdist_code,locn_dist_code, locn_state_code,locn_pc, enr_ref_id,res_gender,res_birth_day,res_birth_month,res_birth_year,res_dob,res_dobt,res_age,res_pincode,res_vtc_code,res_vtc_name,res_po_name,res_subdist_code,res_subdist_name,res_dist_code,res_dist_name,res_state_code,res_state_name,uid_gen_date,txn,auth_type,hash_uid,locn_alt,lot,bfd_done_flag,finger_matching_type,finger_fusion_perfomed,iris_match_score,iris_threshold,iris_matching_type,iris_fusion_perfomed,auth_xml_size,pid_size,data_type,skey_scheme,ssk_type,ki,kyc_flag
ebcdb2fcfd584907987ef202f2a8af74,1,340000,SERVICEMON,1200,1.6,public,0000340000:6,2015-06-03T00:13:08,0,,2015-06-03T00:13:08,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,1,0,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,998,UID_NOT_FOUND,2015-06-03T00:13:09,281,NC,NC,AUTHMON-Prod-GNDC,,,,,,,560103,,,,,,,,,,,,,,,,,,,,UASMON:0000340000:20150603121308834,D,NA,,P,,,0,,,,0,4008,242,X,N,,,0,A202
d051c8e7536e40b98a031f126c98a055,1,490000,0000490AWZ,1400,1.6,public,0000490000:1,2015-06-03T00:13:17,0,,2015-06-03T00:08:12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,1,,,65,,,42,ISO,Accenture,Accenture,v4.6,,,,,,,,,y,,,2015-06-03T00:13:17,241,NC,NA,DA0092,,,,,,,462026,ff8d2147-5445-43e3-9af7-34b4eeeafb94,M,1,1,1965,1/1/1965,A,50,462042,454309,Huzur,Kolar Road,3198,Huzur,410,Bhopal,23,Madhya Pradesh,2013-04-06T16:05:50,SUBAUAMBE1433270283129,F,NA,,P,0,SUT,0,,,,0,5481,630,X,N,,,0,
00981519573447c3a8944cf51f8d2a64,1,360000,360000,500,1.6,public,0000360000:2,2015-06-03T00:13:22,0,,2015-06-03T00:16:56,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,E,100,100,0,,,,0,0,1,F,1,10/20/1988,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,y,,,2015-06-03T00:13:22,255,NC,NA,UIDAI:SampleClient,,,,,,,560103,282a3a53-0b61-4623-940b-92d86db12692,F,20,10,1988,10/20/1988,D,26,211006,181437,Allahabad **,Daraganj,953,Allahabad,186,Allahabad,9,Uttar Pradesh,2014-12-23T15:17:54,AU358733:0000360000:20150603121656906,D,NA,,P,0,,0,,,,0,4618,261,X,S,I,0e6f5040-859c-4664-948f-68f3db44d053,0,
4dd4517e98084e3289d966c8841b76ad,1,490000,490000,1400,1.6,public,0000490000:5,2015-06-03T00:13:26,0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,511,,2015-06-03T00:13:26,88,NA,NA,CSC000000000001,,,,,,,110003,,,,,,,,,,,,,,,,,,,,UKC:CSC-DEM-03062015-053655-000414075,,NA,,P,,,0,,,,0,4969,231,X,N,,,1,
8acf46f9bc454932802efe56a347409d,1,270000,NSDLSA0011,1100,1.6,public,0000270000:4,2015-06-03T00:13:27,0,,2015-06-03T00:12:31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,100,0,0,,,,0,0,1,F,1,6/13/1990,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,997,AADHAAR_SUSPENDED_FOR_BIOMETRIC_UPDATE,2015-06-03T00:13:28,213,NC,NA,8800299,,,,,,,400013,13e9b28a-c082-41db-ace0-52741d060614,F,13,6,1990,6/13/1990,V,24,509001,583848,Mahbubnagar,Mahabubnagar,4711,Mahbubnagar,526,Mahabub Nagar,28,Andhra Pradesh,2013-02-12T21:00:04,3.37055E+15,D,NA,,P,0,,0,,,,0,4422,260,X,N,,,0,A302
3e71fb456a9a43efbdf5970946f3ffcf,1,140000,140000,500,1.6,public,0000140000:18,2015-06-03T00:13:30,0,,2015-06-03T00:12:12,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,1,,,99,,,42,ISO,Accenture,Accenture,v4.6,,,,,,,,,y,,,2015-06-03T00:13:30,155,NC,NC,PD080110106,,,,,,,535215,220f5554-241c-48bb-b1c8-84c9eb75a3aa,F,19,2,1964,2/19/1964,D,51,535215,2.81224E+13,Jaggapuram,,,,2812,Vizianagaram,28,Andhra Pradesh,2012-09-01T23:17:01,2.01506E+16,F,NA,,P,1,SLT,0,,,,0,4147,360,X,N,,,0,
e069519ab46f41d8a296789bbfe83c65,1,360000,360000,500,1.6,public,0000360000:2,2015-06-03T00:13:36,0,,2015-06-03T00:17:10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,E,100,100,0,,,,0,0,1,M,1,12/1/1955,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,y,,,2015-06-03T00:13:36,268,NC,NA,UIDAI:SampleClient,,,,,,,560103,d972214d-5ffe-44e8-8170-cc666a651e79,M,1,12,1955,12/1/1955,D,59,110092,07-0704-A67BFE1261EBCB10E216854B5618764E,MANDAWALI,,,,704,East Delhi,7,Delhi,2011-10-10T04:49:30,AU358736:0000360000:20150603121710892,D,NA,,P,0,,0,,,,0,4618,259,X,S,I,9702a1e0-bea4-4d74-84b4-a2633b2d430f,0,
60bd0d8688144a8b82f39d4d1138ec25,1,340000,340000,1200,1.6,public,0000340000:6,2015-06-03T00:13:40,0,,2015-06-03T00:13:40,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,1,,,100,,,42,ISO,Accenture,Accenture,v4.6,,,,,,,,,y,,,2015-06-03T00:13:41,161,NC,NC,UIDAI:UCLServer,,,,,,,560037,45d4140a-4f47-4927-8d97-f158d454c38a,M,2,12,1987,12/2/1987,D,27,131301,6.08017E+12,Gohana,Gohana,60801,Gohana,608,Sonipat,6,Haryana,2012-12-25T03:45:39,CIS:UpdateLite:251171389599:20150603121340865,F,NA,,P,0,SLT,0,,,,0,4844,853,X,N,,,0,
113f883bbe4944c7b75a41ef96883735,1,STGMCARD01,STGMCARD01,1700,1.6,public,,2015-06-03T00:13:48,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,530,,2015-06-03T00:13:48,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AuthDemoClient:public:20120828042624062,,NA,,,,,0,,,,0,0,0,,,,,0,
f110fd217a834daebd6013a02f9be460,1,270000,NSDLSA0011,1100,1.6,public,0000270000:4,2015-06-03T00:13:56,0,,2015-06-03T00:12:59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,100,0,0,,,,0,0,1,F,1,1991,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,997,AADHAAR_SUSPENDED_FOR_BIOMETRIC_UPDATE,2015-06-03T00:13:56,103,NC,NA,8800299,,,,,,,400013,02ef9340-c52f-4424-bf5f-9239e2a36d78,F,31,10,1991,10/31/1991,D,23,401105,27-2721-552716EE17F28D74E7CD3727D84E5924,Bhayandar East,,,,2721,Thane,27,Maharashtra,2011-07-19T03:41:35,3.37058E+15,D,NA,,P,0,,0,,,,0,4422,258,X,N,,,0,A302
c0495d5d24ec482581ba78915405650d,1,490000,0000490AWZ,1400,1.6,public,0000490000:1,2015-06-03T00:14:01,0,,2015-06-02T23:57:27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,1,,,68,,,42,ISO,Accenture,Accenture,v4.6,,,,,,,,,y,,,2015-06-03T00:14:01,154,NC,NA,DA0221,,,,,,,462026,a1585c0b-d03f-49de-86bb-b36d4b6aa988,M,14,11,1991,11/14/1991,D,23,460557,452760,Semjhira,Semjhira,3189,Multai,408,Betul,23,Madhya Pradesh,2013-10-10T09:13:25,SUBAUAMBE1433270584584,F,NA,,P,0,SUT,0,,,,0,5608,734,X,N,,,0,
c924c8e2cb1b490ca817c09753730cfc,1,340000,SERVICEMON,1200,1.6,public,0000340000:6,2015-06-03T00:14:03,0,,2015-06-03T00:14:03,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,,23,1,P,1,100,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,1,,,0,,,42,ISO,Accenture,Accenture,v4.6,,,,,,,,,n,300,,2015-06-03T00:14:04,140,NC,NC,AUTHMON-PRODBDC-01,,,,,,,560103,b0a7c563-d633-444b-b8c8-e0a1a67370cb,M,16,6,1979,6/16/1979,V,35,560062,600297,Doddakallasandra,Doddakallasandra,5199,Bangalore South,538,Bangalore,29,Karnataka,2013-12-10T11:58:38,UASMON:0000340000:20150603121403848,DF,NA,,P,0,SUT,0,,,,0,4480,601,X,N,,,0,
2a6e67794ec54c65b46fa6323fd376d1,1,340000,SERVICEMON,1200,1.6,public,0000340000:6,2015-06-03T00:14:05,0,,2015-06-03T00:14:04,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,,23,1,P,1,100,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,1,,,16,,,42,ISO,Accenture,Accenture,v4.6,,,,,,,,,n,300,,2015-06-03T00:14:05,168,NC,NC,AUTHMON-Prod-GNDC,,,,,,,560103,df56b62e-7ce5-4703-8284-a5641810485a,M,29,11,1984,11/29/1984,V,30,305624,8.2105E+12,Baral,Bijainagar,82105,Masuda,821,Ajmer,8,Rajasthan,2013-02-09T04:06:05,UASMON:0000340000:20150603121405034,DF,NA,,P,1,SUT,0,,,,0,4715,780,X,N,,,0,
a9bc572179bf444fb13629401d4af675,1,140000,140000,500,1.6,public,0000140000:18,2015-06-03T00:14:05,0,,2015-06-03T00:12:45,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,1,,,98,,,42,ISO,Accenture,Accenture,v4.6,,,,,,,,,y,,,2015-06-03T00:14:05,87,NC,NC,PD080110106,,,,,,,535215,220f5554-241c-48bb-b1c8-84c9eb75a3aa,F,19,2,1964,2/19/1964,D,51,535215,2.81224E+13,Jaggapuram,,,,2812,Vizianagaram,28,Andhra Pradesh,2012-09-01T23:17:01,2.01506E+16,F,NA,,P,1,SLT,0,,,,0,4211,401,X,N,,,0,
06120960ff744036882c589426bfa229,1,340000,SERVICEMON,1200,1.6,public,0000340000:6,2015-06-03T00:14:06,0,,2015-06-03T00:14:06,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,,23,1,P,1,100,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,1,,,100,,,42,ISO,Accenture,Accenture,v4.6,,,,,,,,,y,,,2015-06-03T00:14:06,212,NC,NC,AUTHMON-Prod-GNDC,,,,,,,560103,df56b62e-7ce5-4703-8284-a5641810485a,M,29,11,1984,11/29/1984,V,30,305624,8.2105E+12,Baral,Bijainagar,82105,Masuda,821,Ajmer,8,Rajasthan,2013-02-09T04:06:05,UASMON:0000340000:20150603121406390,DF,NA,,P,1,SUT,0,,,,0,6187,1880,X,N,,,0,
19789e20e0774964b41fd4727317a68f,1,270000,NSDLSA0011,1100,1.6,public,0000270000:4,2015-06-03T00:14:07,0,,2015-06-03T00:13:10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,100,0,0,,,,0,0,1,F,1,1/1/1982,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,100,,2015-06-03T00:14:07,100,NC,NA,8800299,,,,,,,400013,3013dc0b-1499-4752-a65f-7d864f17b967,F,1,1,1982,1/1/1982,A,33,800009,10-1028-A9A8FDE3BA0B5F77B0D2AD3D7A678B2E,patna city,Begampur,,,1028,Patna,10,Bihar,2012-04-11T03:47:23,3.37059E+15,D,NA,,P,0,,0,,,,0,4422,256,X,N,,,0,
c2af5bf0012448e6937fb7450f1dbf03,1,340000,SERVICEMON,1200,1.6,public,0000340000:6,2015-06-03T00:14:08,0,,2015-06-03T00:14:08,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,1,0,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,998,UID_NOT_FOUND,2015-06-03T00:14:08,151,NC,NC,AUTHMON-Prod-GNDC,,,,,,,560103,,,,,,,,,,,,,,,,,,,,UASMON:0000340000:20150603121408714,D,NA,,P,,,0,,,,0,4008,242,X,N,,,0,A202
4cba87e6ee2e49b8a95b8c8976957e19,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:14:14,0,,2015-06-03T00:13:17,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,60,100,0,,,,0,0,1,M,1,1983,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,y,,,2015-06-03T00:14:14,245,NC,NA,UIDAI:SampleClient,,,,,,,560103,0cd0ccbd-8c32-4a68-b896-d63df9f7621d,M,15,7,1983,7/15/1983,D,31,301427,8.0602E+12,Sodawas,Sodawas,80602,Mandawar,806,Alwar,8,Rajasthan,2012-12-01T09:44:46,TU:POI:2015-06-03T00:13:17,D,NA,,P,0,,0,,,,0,4326,180,X,N,,,0,
787db7f9ec674a3e84581667e32ebc07,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:14:16,0,,2015-06-03T00:13:19,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,1,P,60,0,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,200,,2015-06-03T00:14:16,58,NC,NA,UIDAI:SampleClient,,,,,,,560103,0cd0ccbd-8c32-4a68-b896-d63df9f7621d,M,15,7,1983,7/15/1983,D,31,301427,8.0602E+12,Sodawas,Sodawas,80602,Mandawar,806,Alwar,8,Rajasthan,2012-12-01T09:44:46,TU:PFA:2015-06-03T00:13:19,D,NA,,P,0,,0,,,,0,4370,208,X,N,,,0,
aa7626ae08dd471898ce403dd5361c4e,1,30000,30000,500,1.6,public,0000030000:2,2015-06-03T00:14:17,0,,2015-06-03T00:14:13,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,,,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,1,,,,,,,,,,,,,NATIVE,L1,L1,QSSEngine2.0.27,y,,,2015-06-03T00:14:17,470,NC,NC,O3460B15,,,,,,,532201,fe02f4e6-5140-40dd-b34c-f57591c70516,M,8,10,1975,10/8/1975,D,39,534207,2.81544E+13,Kamsalibethapudi,Matsyapuri,,,2815,West Godavari,28,Andhra Pradesh,2013-03-07T06:43:47,2.01506E+16,I,NA,,P,0,,0,251.9095415,42,SUT,0,8284,3467,X,N,,,0,
f5b505935ce2495ba487ee45bfbd707c,1,70000,70000,100,1.6,public,0000070000:3,2015-06-03T00:14:21,0,,2015-06-03T00:13:08,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,E,100,100,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,y,,,2015-06-03T00:14:21,293,NA,NA,IOU000000000001,,,,,,,600002,63d8f25f-4afb-436f-af27-a33dcc176ede,M,22,10,1988,10/22/1988,D,26,713212,306691,Bamunara,Bamunara,2104,Kanksa,314,Barddhaman,19,West Bengal,2014-08-15T12:13:45,0000070000:20150603121308663,D,NA,,P,0,,0,,,,0,4179,229,X,N,,,0,
4f8973bb5d9b44e58e9e35ba2d12111f,1,270000,NSDLSA0011,1100,1.6,public,0000270000:4,2015-06-03T00:14:23,0,,2015-06-03T00:13:27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,100,0,0,,,,0,0,1,F,1,8/22/1978,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,996,AADHAAR_CANCELED_DUE_TO_COGENT_FLIP_IRIS_CASES,2015-06-03T00:14:24,248,NC,NA,8800299,,,,,,,400013,029fe420-2dc1-43f9-b844-b4650ef28131,F,1,1,1978,1/1/1978,A,37,413130,2.72514E+13,Lakadi,,,,2725,Pune,27,Maharashtra,2012-06-05T01:29:30,3.37061E+15,D,NA,,P,0,,0,,,,0,4422,264,X,N,,,0,A405
ecec8198ad8a4a0586583839bc32597a,1,270000,NSDLSA0011,1100,1.6,public,0000270000:4,2015-06-03T00:14:26,0,,2015-06-03T00:13:30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,100,0,0,,,,0,0,1,F,1,1982,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,100,,2015-06-03T00:14:26,95,NC,NA,8800299,,,,,,,400013,3013dc0b-1499-4752-a65f-7d864f17b967,F,1,1,1982,1/1/1982,A,33,800009,10-1028-A9A8FDE3BA0B5F77B0D2AD3D7A678B2E,patna city,Begampur,,,1028,Patna,10,Bihar,2012-04-11T03:47:23,3.37061E+15,D,NA,,P,0,,0,,,,0,4402,250,X,N,,,0,
27676a6917c1462f91856db07f8bd3cb,1,490000,0000490AWZ,1400,1.6,public,0000490000:1,2015-06-03T00:14:30,0,,2015-06-03T00:08:04,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,1,,,,,,,,,,,,,NATIVE,L1,L1,QSSEngine2.0.27,n,300,,2015-06-03T00:14:31,598,NA,NC,DA0093,,,,,,,462026,ff8d2147-5445-43e3-9af7-34b4eeeafb94,M,1,1,1965,1/1/1965,A,50,462042,454309,Huzur,Kolar Road,3198,Huzur,410,Bhopal,23,Madhya Pradesh,2013-04-06T16:05:50,SUBAUAMBE1433270195352,I,NA,,P,0,,0,18.94305143,42,SUT,0,7697,2298,X,N,,,0,
2102a25a7d274dfebb6bd79871cabf99,1,140000,140000,500,1.6,public,0000140000:18,2015-06-03T00:14:40,0,,2015-06-03T00:13:27,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,1,,,66,,,42,ISO,Accenture,Accenture,v4.6,,,,,,,,,y,,,2015-06-03T00:14:41,180,NC,NC,PB090207106,,,,,,,502286,688e64b2-82a0-43c4-beba-b5791f43007f,M,6,8,1986,8/6/1986,D,28,502286,585140,Panchagaon,Narayankhed,4759,Narayankhed,527,Medak,28,Andhra Pradesh,2013-12-02T08:20:04,2.01506E+16,F,NA,,P,0,SLT,0,,,,0,4359,515,X,N,,,0,
7961b3624ac84dd3a51c3662d4e8a1cc,1,360000,360000,500,1.6,public,0000360000:2,2015-06-03T00:14:45,0,,2015-06-03T00:18:19,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,E,100,0,0,,,,0,0,1,F,1,5/30/1964,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,100,,2015-06-03T00:14:45,240,NC,NA,UIDAI:SampleClient,,,,,,,560103,97ad07db-fc43-4a9e-a4cb-f8ed78e9dc65,F,1,1,1964,1/1/1964,A,51,691584,3.21301E+13,Thekkumbhagom,Chavara South,321301,Karunagappally,3213,Kollam,32,Kerala,2012-11-20T04:57:44,AU358744:0000360000:20150603121819477,D,NA,,P,0,,0,,,,0,4638,278,X,S,I,bb0aaa8c-316c-4c9b-b073-4dfb5514b652,0,
8a49aa0acad14218a4377295a72e3281,1,360000,360000,500,1.6,public,0000360000:2,2015-06-03T00:14:49,0,,2015-06-03T00:18:23,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,E,100,0,0,,,,0,0,1,F,1,1964,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,100,,2015-06-03T00:14:50,422,NC,NA,UIDAI:SampleClient,,,,,,,560103,97ad07db-fc43-4a9e-a4cb-f8ed78e9dc65,F,1,1,1964,1/1/1964,A,51,691584,3.21301E+13,Thekkumbhagom,Chavara South,321301,Karunagappally,3213,Kollam,32,Kerala,2012-11-20T04:57:44,AU363559:0000360000:20150603121823862,D,NA,,P,0,,0,,,,0,4638,272,X,S,I,8ac7ea12-1988-4a7a-bcb9-290f7899c270,0,
e8c169d18990451c9ff07329a98964cb,1,270000,NSDLSA0011,1100,1.6,public,0000270000:4,2015-06-03T00:14:56,0,,2015-06-03T00:13:59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,100,0,0,,,,0,0,1,M,1,7/5/1975,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,100,,2015-06-03T00:14:56,269,NC,NA,8800299,,,,,,,400013,3c9b8070-07bb-4739-be8b-220602288621,M,5,7,1975,7/5/1975,D,39,695004,633748,Thiruvananthapuram,Pattom Palace,5445,Thiruvananthapuram,581,Thiruvananthapuram,32,Kerala,2013-07-19T01:40:47,3.37064E+15,D,NA,,P,0,,0,,,,0,4422,256,X,N,,,0,
b71f5f2abf4b4617881a83b32e5ef218,1,270000,NSDLSA0011,1100,1.6,public,0000270000:4,2015-06-03T00:15:00,0,,2015-06-03T00:14:04,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,100,0,0,,,,0,0,1,M,1,1975,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,100,,2015-06-03T00:15:01,106,NC,NA,8800299,,,,,,,400013,3c9b8070-07bb-4739-be8b-220602288621,M,5,7,1975,7/5/1975,D,39,695004,633748,Thiruvananthapuram,Pattom Palace,5445,Thiruvananthapuram,581,Thiruvananthapuram,32,Kerala,2013-07-19T01:40:47,3.37065E+15,D,NA,,P,0,,0,,,,0,4402,250,X,N,,,0,
e4734cb5834a48d0a44fb69871dbd8bf,1,360000,360000,500,1.6,public,0000360000:2,2015-06-03T00:15:03,0,,2015-06-03T00:18:37,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,E,100,0,0,,,,0,0,1,M,1,5/31/1977,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,100,,2015-06-03T00:15:04,333,NC,NA,UIDAI:SampleClient,,,,,,,560103,8549d55d-baad-49bf-95c1-8a52c689ae74,M,31,5,1977,5/31/1977,D,38,691540,3.21304E+13,Veliyam,Veliyam,,,3213,Kollam,32,Kerala,2013-01-17T14:26:25,AU358746:0000360000:20150603121837904,D,NA,,P,0,,0,,,,0,4638,274,X,S,I,3b210502-7b3d-4010-b68d-523286f99cf2,0,
e3b4f6f5f91843d689251e11a8b16396,1,340000,SERVICEMON,1200,1.6,public,0000340000:6,2015-06-03T00:15:05,0,,2015-06-03T00:15:05,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,,23,1,P,1,100,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,400,,2015-06-03T00:15:05,113,NC,NC,AUTHMON-PRODBDC-01,,,,,,,560103,b0a7c563-d633-444b-b8c8-e0a1a67370cb,M,16,6,1979,6/16/1979,V,35,560062,600297,Doddakallasandra,Doddakallasandra,5199,Bangalore South,538,Bangalore,29,Karnataka,2013-12-10T11:58:38,UASMON:0000340000:20150603121505362,DO,NA,,P,0,,0,,,,0,4029,265,X,N,,,0,
